order_id,date,category,city,payment_method,status,unit_price,quantity,revenue,month,month_n,quarter
ORD-2509,2023-10-07,Electronics,Surabaya,COD,Completed,1755669,2,3511338,2023-10,10,Q4
ORD-2510,2023-10-24,Fashion,Jakarta,COD,Completed,146022,1,146022,2023-10,10,Q4
ORD-2511,2023-09-20,Electronics,Semarang,COD,Completed,2544713,2,5089426,2023-09,9,Q3
ORD-2512,2023-12-15,Books & Stationery,Yogyakarta,Credit Card,Completed,209915,2,419830,2023-12,12,Q4
ORD-2513,2023-01-07,Sports,Medan,Credit Card,Completed,530522,3,1591566,2023-01,1,Q1
ORD-2514,2023-03-13,Sports,Jakarta,E-Wallet,Completed,831630,1,831630,2023-03,3,Q1
ORD-2515,2023-01-03,Books & Stationery,Medan,E-Wallet,Completed,166763,2,333526,2023-01,1,Q1
ORD-2516,2023-08-25,Electronics,Yogyakarta,Credit Card,Completed,1876946,5,9384730,2023-08,8,Q3
ORD-2517,2023-11-24,Fashion,Medan,Credit Card,Completed,195529,1,195529,2023-11,11,Q4
ORD-2518,2023-03-30,Electronics,Jakarta,E-Wallet,Completed,2877971,5,14389855,2023-03,3,Q1
ORD-2519,2023-12-05,Electronics,Bandung,Credit Card,Completed,3313695,1,3313695,2023-12,12,Q4
ORD-2520,2023-01-22,Electronics,Yogyakarta,Bank Transfer,Completed,2807563,2,5615126,2023-01,1,Q1
ORD-2521,2023-12-08,Fashion,Bandung,Bank Transfer,Completed,133939,2,267878,2023-12,12,Q4
ORD-2522,2023-05-09,Fashion,Bandung,E-Wallet,Returned,233116,1,0,2023-05,5,Q2
ORD-2523,2023-02-07,Electronics,Surabaya,E-Wallet,Completed,958439,2,1916878,2023-02,2,Q1
ORD-2524,2023-06-27,Electronics,Surabaya,Bank Transfer,Completed,2461158,2,4922316,2023-06,6,Q2
ORD-2525,2023-04-04,Electronics,Jakarta,E-Wallet,Completed,3019433,2,6038866,2023-04,4,Q2
ORD-2526,2023-04-14,Books & Stationery,Bandung,E-Wallet,Cancelled,68510,2,0,2023-04,4,Q2
ORD-2527,2023-04-23,Home & Living,Jakarta,Bank Transfer,Completed,761836,5,3809180,2023-04,4,Q2
ORD-2528,2023-10-21,Books & Stationery,Surabaya,E-Wallet,Returned,153046,2,0,2023-10,10,Q4
ORD-2529,2023-07-16,Fashion,Jakarta,Credit Card,Returned,469984,2,0,2023-07,7,Q3
ORD-2530,2023-04-24,Fashion,Bandung,Credit Card,Completed,610700,5,3053500,2023-04,4,Q2
ORD-2531,2023-08-11,Home & Living,Jakarta,Credit Card,Returned,233576,1,0,2023-08,8,Q3
ORD-2532,2023-09-19,Fashion,Medan,Credit Card,Completed,575612,2,1151224,2023-09,9,Q3
ORD-2533,2023-04-10,Fashion,Medan,Bank Transfer,Cancelled,188051,2,0,2023-04,4,Q2
ORD-2534,2023-05-31,Electronics,Jakarta,COD,Completed,1928876,1,1928876,2023-05,5,Q2
ORD-2535,2023-02-14,Electronics,Jakarta,E-Wallet,Completed,3304316,4,13217264,2023-02,2,Q1
ORD-2536,2023-03-08,Fashion,Jakarta,E-Wallet,Completed,578127,1,578127,2023-03,3,Q1
ORD-2537,2023-09-06,Fashion,Yogyakarta,Bank Transfer,Completed,378185,4,1512740,2023-09,9,Q3
ORD-2538,2023-03-08,Home & Living,Surabaya,Bank Transfer,Completed,590873,1,590873,2023-03,3,Q1
ORD-2539,2023-07-11,Electronics,Surabaya,Bank Transfer,Completed,2874442,1,2874442,2023-07,7,Q3
ORD-2540,2023-09-16,Electronics,Jakarta,Credit Card,Completed,3248276,4,12993104,2023-09,9,Q3
ORD-2541,2023-02-09,Sports,Bandung,Credit Card,Completed,312069,1,312069,2023-02,2,Q1
ORD-2542,2023-07-27,Electronics,Yogyakarta,E-Wallet,Completed,3180207,1,3180207,2023-07,7,Q3
ORD-2543,2023-04-04,Fashion,Yogyakarta,COD,Completed,365638,1,365638,2023-04,4,Q2
ORD-2544,2023-12-18,Sports,Bandung,Credit Card,Completed,588523,2,1177046,2023-12,12,Q4
ORD-2545,2023-06-26,Electronics,Jakarta,Credit Card,Completed,2021699,3,6065097,2023-06,6,Q2
ORD-2546,2023-10-22,Electronics,Jakarta,E-Wallet,Completed,2277634,3,6832902,2023-10,10,Q4
ORD-2547,2023-07-20,Beauty & Health,Jakarta,Credit Card,Completed,430218,3,1290654,2023-07,7,Q3
ORD-2548,2023-01-16,Fashion,Jakarta,E-Wallet,Completed,399101,1,399101,2023-01,1,Q1
ORD-2549,2023-08-20,Beauty & Health,Jakarta,E-Wallet,Returned,433143,2,0,2023-08,8,Q3
ORD-2550,2023-12-14,Sports,Jakarta,COD,Completed,361443,1,361443,2023-12,12,Q4
ORD-2551,2023-08-08,Electronics,Surabaya,Bank Transfer,Returned,2922407,1,0,2023-08,8,Q3
ORD-2552,2023-10-27,Beauty & Health,Semarang,E-Wallet,Completed,382406,3,1147218,2023-10,10,Q4
ORD-2553,2023-11-19,Beauty & Health,Bandung,Bank Transfer,Completed,334486,1,334486,2023-11,11,Q4
ORD-2554,2023-03-25,Electronics,Yogyakarta,E-Wallet,Completed,2570766,2,5141532,2023-03,3,Q1
ORD-2555,2023-03-19,Beauty & Health,Medan,Bank Transfer,Cancelled,293332,3,0,2023-03,3,Q1
ORD-2556,2023-08-12,Fashion,Jakarta,Credit Card,Completed,555465,4,2221860,2023-08,8,Q3
ORD-2557,2023-05-31,Beauty & Health,Medan,Bank Transfer,Completed,385792,4,1543168,2023-05,5,Q2
ORD-2558,2023-11-03,Electronics,Jakarta,Bank Transfer,Completed,1116866,2,2233732,2023-11,11,Q4
ORD-2559,2023-11-25,Fashion,Bandung,E-Wallet,Completed,549293,5,2746465,2023-11,11,Q4
ORD-2560,2023-05-09,Fashion,Jakarta,E-Wallet,Cancelled,332034,1,0,2023-05,5,Q2
ORD-2561,2023-03-28,Sports,Makassar,E-Wallet,Completed,423105,3,1269315,2023-03,3,Q1
ORD-2562,2023-10-12,Electronics,Jakarta,Credit Card,Completed,3359305,4,13437220,2023-10,10,Q4
ORD-2563,2023-04-11,Fashion,Jakarta,E-Wallet,Completed,341012,2,682024,2023-04,4,Q2
ORD-2564,2023-10-28,Fashion,Semarang,Bank Transfer,Completed,529182,2,1058364,2023-10,10,Q4
ORD-2565,2023-06-04,Home & Living,Jakarta,COD,Completed,359382,4,1437528,2023-06,6,Q2
ORD-2566,2023-09-01,Beauty & Health,Medan,COD,Completed,91414,2,182828,2023-09,9,Q3
ORD-2567,2023-02-04,Home & Living,Medan,Credit Card,Cancelled,521821,2,0,2023-02,2,Q1
ORD-2568,2023-08-16,Home & Living,Yogyakarta,E-Wallet,Completed,245159,2,490318,2023-08,8,Q3
ORD-2569,2023-06-14,Sports,Makassar,Credit Card,Cancelled,843675,1,0,2023-06,6,Q2
ORD-2570,2023-08-03,Fashion,Makassar,Bank Transfer,Completed,263037,4,1052148,2023-08,8,Q3
ORD-2571,2023-03-03,Beauty & Health,Jakarta,Bank Transfer,Completed,249712,1,249712,2023-03,3,Q1
ORD-2572,2023-09-26,Sports,Yogyakarta,Credit Card,Completed,283108,1,283108,2023-09,9,Q3
ORD-2573,2023-11-11,Books & Stationery,Bandung,E-Wallet,Completed,101965,4,407860,2023-11,11,Q4
ORD-2574,2023-03-21,Sports,Bandung,Credit Card,Completed,866451,3,2599353,2023-03,3,Q1
ORD-2575,2023-02-04,Fashion,Jakarta,Credit Card,Completed,200793,1,200793,2023-02,2,Q1
ORD-2576,2023-01-09,Electronics,Bandung,E-Wallet,Completed,2691478,1,2691478,2023-01,1,Q1
ORD-2577,2023-08-23,Beauty & Health,Makassar,E-Wallet,Completed,420273,1,420273,2023-08,8,Q3
ORD-2578,2023-08-10,Home & Living,Semarang,COD,Completed,650885,2,1301770,2023-08,8,Q3
ORD-2579,2023-07-19,Beauty & Health,Surabaya,E-Wallet,Completed,381967,1,381967,2023-07,7,Q3
ORD-2580,2023-03-26,Beauty & Health,Jakarta,E-Wallet,Completed,129229,3,387687,2023-03,3,Q1
ORD-2581,2023-05-23,Sports,Surabaya,Bank Transfer,Completed,420614,2,841228,2023-05,5,Q2
ORD-2582,2023-08-05,Fashion,Yogyakarta,Credit Card,Completed,572269,1,572269,2023-08,8,Q3
ORD-2583,2023-07-01,Sports,Medan,Credit Card,Completed,810688,3,2432064,2023-07,7,Q3
ORD-2584,2023-12-27,Fashion,Surabaya,Bank Transfer,Returned,444776,2,0,2023-12,12,Q4
ORD-2585,2023-02-19,Fashion,Jakarta,E-Wallet,Cancelled,456883,3,0,2023-02,2,Q1
ORD-2586,2023-09-11,Fashion,Surabaya,Bank Transfer,Completed,332100,2,664200,2023-09,9,Q3
ORD-2587,2023-05-28,Home & Living,Surabaya,E-Wallet,Completed,206189,4,824756,2023-05,5,Q2
ORD-2588,2023-06-06,Electronics,Semarang,Bank Transfer,Completed,3103324,1,3103324,2023-06,6,Q2
ORD-2589,2023-09-19,Electronics,Bandung,Credit Card,Cancelled,2786139,2,0,2023-09,9,Q3
ORD-2590,2023-09-10,Books & Stationery,Jakarta,Credit Card,Completed,137332,1,137332,2023-09,9,Q3
ORD-2591,2023-12-28,Electronics,Surabaya,COD,Completed,3449278,3,10347834,2023-12,12,Q4
ORD-2592,2023-02-16,Beauty & Health,Jakarta,E-Wallet,Completed,211017,1,211017,2023-02,2,Q1
ORD-2593,2023-02-08,Beauty & Health,Makassar,COD,Completed,195955,2,391910,2023-02,2,Q1
ORD-2594,2023-09-22,Beauty & Health,Surabaya,Credit Card,Completed,404206,1,404206,2023-09,9,Q3
ORD-2595,2023-07-31,Beauty & Health,Surabaya,COD,Completed,376915,1,376915,2023-07,7,Q3
ORD-2596,2023-04-11,Electronics,Surabaya,Credit Card,Completed,2294939,4,9179756,2023-04,4,Q2
ORD-2597,2023-01-29,Beauty & Health,Medan,Credit Card,Completed,137064,2,274128,2023-01,1,Q1
ORD-2598,2023-02-01,Fashion,Bandung,COD,Completed,232535,1,232535,2023-02,2,Q1
ORD-2599,2023-11-23,Home & Living,Medan,Credit Card,Completed,634359,1,634359,2023-11,11,Q4
ORD-2600,2023-03-12,Electronics,Jakarta,E-Wallet,Completed,1905123,1,1905123,2023-03,3,Q1
ORD-2601,2023-04-29,Beauty & Health,Jakarta,Credit Card,Completed,391130,1,391130,2023-04,4,Q2
ORD-2602,2023-03-24,Electronics,Jakarta,E-Wallet,Completed,3599865,5,17999325,2023-03,3,Q1
ORD-2603,2023-05-10,Fashion,Bandung,COD,Completed,527818,1,527818,2023-05,5,Q2
ORD-2604,2023-01-26,Electronics,Jakarta,Bank Transfer,Completed,1882636,2,3765272,2023-01,1,Q1
ORD-2605,2023-07-09,Electronics,Bandung,E-Wallet,Completed,3116059,3,9348177,2023-07,7,Q3
ORD-2606,2023-01-25,Sports,Yogyakarta,Credit Card,Cancelled,505211,2,0,2023-01,1,Q1
ORD-2607,2023-10-20,Fashion,Semarang,E-Wallet,Completed,208550,1,208550,2023-10,10,Q4
ORD-2608,2023-03-27,Books & Stationery,Surabaya,Bank Transfer,Completed,53844,5,269220,2023-03,3,Q1
ORD-2609,2023-07-17,Books & Stationery,Surabaya,Credit Card,Completed,120786,3,362358,2023-07,7,Q3
ORD-2610,2023-11-18,Beauty & Health,Jakarta,Bank Transfer,Completed,415281,4,1661124,2023-11,11,Q4
ORD-2611,2023-08-26,Electronics,Bandung,Credit Card,Completed,1466959,1,1466959,2023-08,8,Q3
ORD-2612,2023-07-14,Fashion,Yogyakarta,COD,Cancelled,228256,5,0,2023-07,7,Q3
ORD-2613,2023-04-29,Home & Living,Jakarta,Bank Transfer,Completed,853874,2,1707748,2023-04,4,Q2
ORD-2614,2023-05-02,Fashion,Surabaya,Credit Card,Returned,137502,3,0,2023-05,5,Q2
ORD-2615,2023-09-02,Electronics,Yogyakarta,Bank Transfer,Cancelled,3107346,1,0,2023-09,9,Q3
ORD-2616,2023-12-29,Beauty & Health,Yogyakarta,Bank Transfer,Completed,205693,3,617079,2023-12,12,Q4
ORD-2617,2023-08-30,Sports,Jakarta,E-Wallet,Returned,241489,1,0,2023-08,8,Q3
ORD-2618,2023-07-23,Home & Living,Bandung,COD,Completed,817461,3,2452383,2023-07,7,Q3
ORD-2619,2023-09-24,Electronics,Jakarta,Bank Transfer,Completed,1168926,2,2337852,2023-09,9,Q3
ORD-2620,2023-06-19,Home & Living,Jakarta,COD,Completed,561245,5,2806225,2023-06,6,Q2
ORD-2621,2023-01-22,Electronics,Semarang,E-Wallet,Completed,1572162,2,3144324,2023-01,1,Q1
ORD-2622,2023-07-25,Electronics,Yogyakarta,Credit Card,Completed,945578,1,945578,2023-07,7,Q3
ORD-2623,2023-12-16,Sports,Medan,E-Wallet,Completed,251934,4,1007736,2023-12,12,Q4
ORD-2624,2023-03-05,Electronics,Jakarta,Bank Transfer,Completed,1096670,4,4386680,2023-03,3,Q1
ORD-2625,2023-09-09,Fashion,Yogyakarta,E-Wallet,Completed,160683,2,321366,2023-09,9,Q3
ORD-2626,2023-03-15,Electronics,Surabaya,COD,Completed,3031674,1,3031674,2023-03,3,Q1
ORD-2627,2023-07-15,Sports,Jakarta,Bank Transfer,Cancelled,617875,2,0,2023-07,7,Q3
ORD-2628,2023-02-05,Home & Living,Bandung,COD,Completed,415024,2,830048,2023-02,2,Q1
ORD-2629,2023-06-14,Beauty & Health,Jakarta,E-Wallet,Completed,240612,1,240612,2023-06,6,Q2
ORD-2630,2023-10-03,Home & Living,Medan,Bank Transfer,Completed,825262,2,1650524,2023-10,10,Q4
ORD-2631,2023-05-07,Electronics,Bandung,E-Wallet,Completed,3482255,4,13929020,2023-05,5,Q2
ORD-2632,2023-08-31,Fashion,Jakarta,Bank Transfer,Completed,482838,2,965676,2023-08,8,Q3
ORD-2633,2023-10-18,Fashion,Jakarta,COD,Completed,567341,3,1702023,2023-10,10,Q4
ORD-2634,2023-12-05,Electronics,Jakarta,E-Wallet,Completed,1708944,4,6835776,2023-12,12,Q4
ORD-2635,2023-03-27,Beauty & Health,Jakarta,Credit Card,Completed,227199,2,454398,2023-03,3,Q1
ORD-2636,2023-05-26,Books & Stationery,Bandung,Bank Transfer,Returned,164105,1,0,2023-05,5,Q2
ORD-2637,2023-02-25,Electronics,Yogyakarta,E-Wallet,Completed,2620877,3,7862631,2023-02,2,Q1
ORD-2638,2023-12-29,Fashion,Jakarta,Credit Card,Completed,365849,1,365849,2023-12,12,Q4
ORD-2639,2023-12-05,Electronics,Jakarta,Credit Card,Completed,1951973,1,1951973,2023-12,12,Q4
ORD-2640,2023-07-17,Electronics,Bandung,Bank Transfer,Completed,3708540,3,11125620,2023-07,7,Q3
ORD-2641,2023-11-04,Sports,Yogyakarta,Bank Transfer,Completed,899743,5,4498715,2023-11,11,Q4
ORD-2642,2023-07-10,Fashion,Jakarta,Bank Transfer,Completed,342490,4,1369960,2023-07,7,Q3
ORD-2643,2023-08-16,Fashion,Jakarta,Credit Card,Completed,488646,5,2443230,2023-08,8,Q3
ORD-2644,2023-02-02,Home & Living,Bandung,Credit Card,Completed,363693,1,363693,2023-02,2,Q1
ORD-2645,2023-10-03,Electronics,Jakarta,E-Wallet,Completed,1050507,3,3151521,2023-10,10,Q4
ORD-2646,2023-02-16,Beauty & Health,Jakarta,Bank Transfer,Cancelled,216875,2,0,2023-02,2,Q1
ORD-2647,2023-10-29,Fashion,Medan,Credit Card,Completed,326486,2,652972,2023-10,10,Q4
ORD-2648,2023-10-13,Beauty & Health,Bandung,Bank Transfer,Completed,95953,1,95953,2023-10,10,Q4
ORD-2649,2023-09-16,Books & Stationery,Bandung,E-Wallet,Completed,202310,4,809240,2023-09,9,Q3
ORD-2650,2023-01-14,Home & Living,Medan,Credit Card,Completed,426435,2,852870,2023-01,1,Q1
ORD-2651,2023-04-21,Fashion,Bandung,Credit Card,Completed,415209,3,1245627,2023-04,4,Q2
ORD-2652,2023-04-07,Sports,Jakarta,Credit Card,Completed,272129,1,272129,2023-04,4,Q2
ORD-2653,2023-05-12,Electronics,Surabaya,E-Wallet,Completed,1274990,3,3824970,2023-05,5,Q2
ORD-2654,2023-02-01,Electronics,Jakarta,E-Wallet,Completed,3419081,1,3419081,2023-02,2,Q1
ORD-2655,2023-12-08,Electronics,Jakarta,E-Wallet,Completed,2576062,2,5152124,2023-12,12,Q4
ORD-2656,2023-07-22,Fashion,Bandung,E-Wallet,Returned,600142,3,0,2023-07,7,Q3
ORD-2657,2023-04-22,Beauty & Health,Yogyakarta,E-Wallet,Completed,449550,2,899100,2023-04,4,Q2
ORD-2658,2023-05-25,Beauty & Health,Makassar,Bank Transfer,Completed,223869,4,895476,2023-05,5,Q2
ORD-2659,2023-06-13,Sports,Bandung,E-Wallet,Cancelled,460994,1,0,2023-06,6,Q2
ORD-2660,2023-08-08,Beauty & Health,Jakarta,Credit Card,Completed,399008,4,1596032,2023-08,8,Q3
ORD-2661,2023-07-08,Beauty & Health,Jakarta,E-Wallet,Completed,449500,2,899000,2023-07,7,Q3
ORD-2662,2023-12-02,Electronics,Yogyakarta,E-Wallet,Completed,2638923,2,5277846,2023-12,12,Q4
ORD-2663,2023-07-01,Electronics,Bandung,Bank Transfer,Completed,3135422,1,3135422,2023-07,7,Q3
ORD-2664,2023-12-29,Beauty & Health,Bandung,Bank Transfer,Completed,371428,3,1114284,2023-12,12,Q4
ORD-2665,2023-11-07,Fashion,Medan,Credit Card,Completed,302669,2,605338,2023-11,11,Q4
ORD-2666,2023-03-18,Sports,Medan,E-Wallet,Completed,692387,4,2769548,2023-03,3,Q1
ORD-2667,2023-12-06,Electronics,Yogyakarta,E-Wallet,Completed,3249170,5,16245850,2023-12,12,Q4
ORD-2668,2023-02-12,Electronics,Jakarta,COD,Completed,2814341,2,5628682,2023-02,2,Q1
ORD-2669,2023-10-26,Fashion,Medan,Bank Transfer,Cancelled,135581,2,0,2023-10,10,Q4
ORD-2670,2023-05-19,Electronics,Yogyakarta,E-Wallet,Completed,1760117,1,1760117,2023-05,5,Q2
ORD-2671,2023-11-17,Electronics,Jakarta,E-Wallet,Completed,1183427,2,2366854,2023-11,11,Q4
ORD-2672,2023-11-13,Home & Living,Bandung,COD,Completed,338080,1,338080,2023-11,11,Q4
ORD-2673,2023-10-22,Electronics,Jakarta,Bank Transfer,Completed,3466468,3,10399404,2023-10,10,Q4
ORD-2674,2023-10-16,Beauty & Health,Makassar,Bank Transfer,Completed,103281,1,103281,2023-10,10,Q4
ORD-2675,2023-04-22,Fashion,Jakarta,E-Wallet,Completed,234900,1,234900,2023-04,4,Q2
ORD-2676,2023-01-30,Electronics,Bandung,E-Wallet,Returned,1678708,1,0,2023-01,1,Q1
ORD-2677,2023-05-28,Fashion,Jakarta,COD,Completed,433442,2,866884,2023-05,5,Q2
ORD-2678,2023-03-05,Sports,Medan,Credit Card,Completed,658645,2,1317290,2023-03,3,Q1
ORD-2679,2023-09-11,Fashion,Jakarta,Credit Card,Completed,234134,3,702402,2023-09,9,Q3
ORD-2680,2023-05-07,Home & Living,Jakarta,COD,Completed,289968,1,289968,2023-05,5,Q2
ORD-2681,2023-12-23,Electronics,Surabaya,Bank Transfer,Completed,1460394,1,1460394,2023-12,12,Q4
ORD-2682,2023-08-22,Home & Living,Semarang,E-Wallet,Completed,526770,4,2107080,2023-08,8,Q3
ORD-2683,2023-10-28,Electronics,Jakarta,Bank Transfer,Cancelled,1563533,1,0,2023-10,10,Q4
ORD-2684,2023-02-18,Home & Living,Jakarta,Credit Card,Completed,838321,1,838321,2023-02,2,Q1
ORD-2685,2023-11-11,Beauty & Health,Medan,E-Wallet,Completed,256991,2,513982,2023-11,11,Q4
ORD-2686,2023-12-03,Books & Stationery,Surabaya,E-Wallet,Completed,58671,4,234684,2023-12,12,Q4
ORD-2687,2023-06-27,Fashion,Semarang,Bank Transfer,Completed,489633,1,489633,2023-06,6,Q2
ORD-2688,2023-08-10,Electronics,Jakarta,Bank Transfer,Completed,1736535,5,8682675,2023-08,8,Q3
ORD-2689,2023-10-07,Electronics,Bandung,COD,Cancelled,2710466,5,0,2023-10,10,Q4
ORD-2690,2023-03-05,Sports,Jakarta,Credit Card,Returned,444859,1,0,2023-03,3,Q1
ORD-2691,2023-07-03,Beauty & Health,Jakarta,COD,Completed,295467,2,590934,2023-07,7,Q3
ORD-2692,2023-05-26,Home & Living,Medan,Credit Card,Completed,715506,1,715506,2023-05,5,Q2
ORD-2693,2023-02-23,Electronics,Bandung,E-Wallet,Cancelled,3534026,4,0,2023-02,2,Q1
ORD-2694,2023-05-15,Fashion,Medan,COD,Completed,255563,2,511126,2023-05,5,Q2
ORD-2695,2023-01-25,Electronics,Jakarta,E-Wallet,Completed,1754570,4,7018280,2023-01,1,Q1
ORD-2696,2023-01-10,Books & Stationery,Surabaya,Bank Transfer,Completed,135710,1,135710,2023-01,1,Q1
ORD-2697,2023-02-19,Home & Living,Surabaya,E-Wallet,Completed,824022,2,1648044,2023-02,2,Q1
ORD-2698,2023-12-18,Books & Stationery,Makassar,Bank Transfer,Completed,218763,5,1093815,2023-12,12,Q4
ORD-2699,2023-07-20,Fashion,Jakarta,Credit Card,Cancelled,169939,3,0,2023-07,7,Q3
ORD-2700,2023-12-19,Beauty & Health,Jakarta,COD,Cancelled,137494,1,0,2023-12,12,Q4
ORD-2701,2023-06-07,Home & Living,Surabaya,E-Wallet,Completed,521856,1,521856,2023-06,6,Q2
ORD-2702,2023-04-24,Fashion,Bandung,E-Wallet,Completed,178309,4,713236,2023-04,4,Q2
ORD-2703,2023-07-04,Sports,Jakarta,Bank Transfer,Cancelled,500287,4,0,2023-07,7,Q3
ORD-2704,2023-06-10,Books & Stationery,Semarang,Credit Card,Completed,75693,2,151386,2023-06,6,Q2
ORD-2705,2023-02-08,Sports,Jakarta,Credit Card,Completed,744273,1,744273,2023-02,2,Q1
ORD-2706,2023-08-22,Home & Living,Semarang,E-Wallet,Completed,839646,1,839646,2023-08,8,Q3
ORD-2707,2023-03-20,Fashion,Jakarta,E-Wallet,Completed,623366,1,623366,2023-03,3,Q1
ORD-2708,2023-08-15,Fashion,Bandung,Bank Transfer,Completed,312620,4,1250480,2023-08,8,Q3
ORD-2709,2023-08-26,Books & Stationery,Semarang,COD,Completed,161312,3,483936,2023-08,8,Q3
ORD-2710,2023-02-25,Electronics,Jakarta,Credit Card,Completed,3318802,4,13275208,2023-02,2,Q1
ORD-2711,2023-01-23,Home & Living,Makassar,Bank Transfer,Cancelled,257223,3,0,2023-01,1,Q1
ORD-2712,2023-10-12,Home & Living,Surabaya,Credit Card,Completed,657695,4,2630780,2023-10,10,Q4
ORD-2713,2023-06-17,Beauty & Health,Semarang,Bank Transfer,Completed,237183,4,948732,2023-06,6,Q2
ORD-2714,2023-01-22,Books & Stationery,Bandung,Credit Card,Completed,86667,1,86667,2023-01,1,Q1
ORD-2715,2023-12-30,Fashion,Jakarta,COD,Completed,326376,3,979128,2023-12,12,Q4
ORD-2716,2023-01-22,Fashion,Jakarta,Credit Card,Completed,162980,1,162980,2023-01,1,Q1
ORD-2717,2023-09-11,Electronics,Jakarta,COD,Completed,2836221,1,2836221,2023-09,9,Q3
ORD-2718,2023-12-26,Fashion,Jakarta,Bank Transfer,Completed,251371,4,1005484,2023-12,12,Q4
ORD-2719,2023-03-29,Fashion,Jakarta,COD,Completed,280702,1,280702,2023-03,3,Q1
ORD-2720,2023-02-21,Fashion,Jakarta,E-Wallet,Completed,185540,3,556620,2023-02,2,Q1
ORD-2721,2023-02-14,Sports,Surabaya,COD,Completed,936313,2,1872626,2023-02,2,Q1
ORD-2722,2023-04-21,Books & Stationery,Medan,Credit Card,Completed,141254,5,706270,2023-04,4,Q2
ORD-2723,2023-02-06,Electronics,Jakarta,E-Wallet,Completed,2466440,2,4932880,2023-02,2,Q1
ORD-2724,2023-09-10,Fashion,Jakarta,COD,Completed,409716,2,819432,2023-09,9,Q3
ORD-2725,2023-01-23,Books & Stationery,Bandung,Credit Card,Returned,125493,1,0,2023-01,1,Q1
ORD-2726,2023-07-05,Electronics,Jakarta,Credit Card,Cancelled,1327589,1,0,2023-07,7,Q3
ORD-2727,2023-12-30,Electronics,Jakarta,Bank Transfer,Completed,2985398,1,2985398,2023-12,12,Q4
ORD-2728,2023-10-25,Electronics,Jakarta,COD,Completed,1131168,5,5655840,2023-10,10,Q4
ORD-2729,2023-08-13,Beauty & Health,Semarang,Bank Transfer,Completed,127394,5,636970,2023-08,8,Q3
ORD-2730,2023-04-22,Electronics,Yogyakarta,Bank Transfer,Completed,2880435,2,5760870,2023-04,4,Q2
ORD-2731,2023-08-16,Books & Stationery,Surabaya,Credit Card,Completed,87179,5,435895,2023-08,8,Q3
ORD-2732,2023-07-12,Fashion,Bandung,Credit Card,Completed,278386,2,556772,2023-07,7,Q3
ORD-2733,2023-06-05,Beauty & Health,Bandung,E-Wallet,Cancelled,261081,2,0,2023-06,6,Q2
ORD-2734,2023-02-17,Electronics,Bandung,Credit Card,Completed,2098053,1,2098053,2023-02,2,Q1
ORD-2735,2023-11-20,Beauty & Health,Medan,E-Wallet,Completed,345088,2,690176,2023-11,11,Q4
ORD-2736,2023-06-14,Home & Living,Bandung,COD,Completed,611402,1,611402,2023-06,6,Q2
ORD-2737,2023-03-13,Home & Living,Jakarta,Credit Card,Completed,626077,4,2504308,2023-03,3,Q1
ORD-2738,2023-05-15,Home & Living,Jakarta,E-Wallet,Completed,674838,4,2699352,2023-05,5,Q2
ORD-2739,2023-06-01,Beauty & Health,Surabaya,Credit Card,Completed,195340,1,195340,2023-06,6,Q2
ORD-2740,2023-10-30,Sports,Semarang,E-Wallet,Completed,480759,3,1442277,2023-10,10,Q4
ORD-2741,2023-09-25,Sports,Bandung,Credit Card,Completed,577918,1,577918,2023-09,9,Q3
ORD-2742,2023-10-08,Home & Living,Yogyakarta,E-Wallet,Cancelled,390223,1,0,2023-10,10,Q4
ORD-2743,2023-01-05,Electronics,Makassar,Bank Transfer,Completed,3704813,1,3704813,2023-01,1,Q1
ORD-2744,2023-06-01,Electronics,Jakarta,Bank Transfer,Completed,3192155,1,3192155,2023-06,6,Q2
ORD-2745,2023-06-25,Electronics,Medan,E-Wallet,Completed,1243964,1,1243964,2023-06,6,Q2
ORD-2746,2023-01-08,Home & Living,Bandung,Credit Card,Cancelled,178915,1,0,2023-01,1,Q1
ORD-2747,2023-04-05,Fashion,Makassar,E-Wallet,Completed,146391,2,292782,2023-04,4,Q2
ORD-2748,2023-10-05,Fashion,Makassar,Bank Transfer,Completed,247031,2,494062,2023-10,10,Q4
ORD-2749,2023-02-20,Sports,Medan,E-Wallet,Returned,306004,1,0,2023-02,2,Q1
ORD-2750,2023-07-15,Sports,Jakarta,Credit Card,Completed,658004,4,2632016,2023-07,7,Q3
ORD-2751,2023-03-20,Sports,Medan,E-Wallet,Completed,930715,2,1861430,2023-03,3,Q1
ORD-2752,2023-01-05,Fashion,Jakarta,Credit Card,Completed,493375,1,493375,2023-01,1,Q1
ORD-2753,2023-03-30,Home & Living,Medan,Bank Transfer,Completed,325926,2,651852,2023-03,3,Q1
ORD-2754,2023-12-23,Fashion,Semarang,Credit Card,Completed,324649,2,649298,2023-12,12,Q4
ORD-2755,2023-10-20,Electronics,Surabaya,E-Wallet,Completed,2273682,1,2273682,2023-10,10,Q4
ORD-2756,2023-12-17,Electronics,Bandung,Credit Card,Completed,3180617,4,12722468,2023-12,12,Q4
ORD-2757,2023-06-28,Fashion,Surabaya,COD,Returned,544560,1,0,2023-06,6,Q2
ORD-2758,2023-02-10,Fashion,Surabaya,COD,Completed,579859,1,579859,2023-02,2,Q1
ORD-2759,2023-07-20,Sports,Jakarta,Credit Card,Completed,637766,5,3188830,2023-07,7,Q3
